TI_AREA_GEOGRAFICA,PG_NAZIONE,PG_RIF_INQUADRAMENTO,FL_PASTO,FL_ALLOGGIO,FL_TRASPORTO,FL_NAVIGAZIONE,FL_VITTO_GRATUITO,FL_ALLOGGIO_GRATUITO,FL_VITTO_ALLOGGIO_GRATUITO,DURATA_ORE,DT_INIZIO_VALIDITA,PERCENTUALE_ABBATTIMENTO,DT_FINE_VALIDITA,UTCR,UTUV,PG_VER_REC
"E",0,26,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,26,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,26,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,26,"N","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,26,"Y","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,38,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,38,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,38,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,39,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,39,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,39,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,38,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,38,"Y","N","Y","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,36,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,36,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,37,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,37,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,37,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,36,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,36,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,36,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,35,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,35,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,35,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,36,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,36,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,36,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,35,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,35,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,34,"Y","Y","N","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,34,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,34,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,34,"Y","N","N","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,34,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,35,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,35,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,34,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,45,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,45,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,45,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,45,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,45,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,45,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,45,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,45,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,43,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,43,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,43,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,43,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,43,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,42,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,42,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,43,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,42,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,42,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,42,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,42,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,42,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,42,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,41,"Y","N","N","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,41,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,41,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,41,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,41,"N","N","N","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,41,"Y","N","Y","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,41,"Y","Y","N","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,41,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,40,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,40,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,40,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,40,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,40,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,1,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,2,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,33,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,40,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,6,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,10,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,10,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,10,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,11,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,11,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,11,"N","Y","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,11,"N","N","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,14,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,15,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,15,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,15,"N","N","N","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,15,"N","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,22,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,23,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,24,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,37,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,37,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,38,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,38,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,37,"Y","N","N","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,37,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,37,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,37,"Y","N","Y","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,44,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,44,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,44,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,44,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,43,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,44,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,44,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,44,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,32,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"Y","N","Y","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","N","N","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,32,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"Y","N","N","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,30,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"Y","N","N","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"N","N","N","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"N","N","N","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"Y","N","N","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"Y","N","N","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,30,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"Y","N","N","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,27,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,27,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","N","Y","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,29,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"Y","N","N","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"Y","N","Y","N","N","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","Y","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","N","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,29,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","Y","N","Y","N","N","> 4","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"Y","N","N","N","N","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","Y","Y","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","N","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,27,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"Y","Y","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"Y","Y","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"Y","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","Y","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","Y","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","Y","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","N","N","N","N","N","> 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"Y","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","Y","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","Y","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","Y","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","Y","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"Y","N","N","N","N","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","N","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,7,"N","N","Y","N","N","N","N","< 4","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","Y","N","N","Y","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","Y","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","N","N","N","N","N","> 8","1999-01-01","0","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","Y","N","N","N","N","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","Y","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","N","N","N","N","Y","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","N","N","Y","N","N","> 8","1999-01-01","50","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,7,"N","N","Y","N","N","Y","N","> 8","1999-01-01","33.333333","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,8,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"E",0,8,"N","N","N","Y","N","N","N","> 8","2002-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,8,"N","N","Y","Y","N","N","N","> 8","1999-01-01","66.666667","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,8,"Y","N","N","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,8,"Y","N","Y","N","N","Y","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,8,"N","Y","N","N","Y","N","N","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,8,"N","N","Y","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
"I",0,8,"N","N","N","N","N","N","Y","> 8","1999-01-01","70","2200-12-31","SYSTEM","SYSTEM","1"
