PG_NAZIONE,CD_GRUPPO_INQUADRAMENTO,DT_INIZIO_VALIDITA,IM_DIARIA,CD_DIVISA,DT_FINE_VALIDITA,UTCR,UTUV,PG_VER_REC
120,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
120,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
120,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
121,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"1","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"2","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"3","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"4","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"5","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"6","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"7","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
122,"8","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"1","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"2","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"3","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"4","2006-07-04","89.26","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"5","2006-07-04","74.76","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"6","2006-07-04","74.76","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"7","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
124,"8","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"1","2006-07-04","110.62","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"2","2006-07-04","115.96","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"3","2006-07-04","110.62","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"4","2006-07-04","105.28","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"5","2006-07-04","88.5","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"6","2006-07-04","88.5","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"7","2006-07-04","115.96","EURO","2200-12-31","SYSTEM","SYSTEM","1"
125,"8","2006-07-04","115.96","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
126,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"1","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"2","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"3","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"4","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"5","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"6","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"7","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
127,"8","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"1","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"2","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"3","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"4","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"5","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"6","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"7","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
128,"8","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"1","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"2","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"3","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"4","2006-07-04","109.09","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"5","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"6","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"7","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
129,"8","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"1","2006-07-04","106.8","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"2","2006-07-04","111.38","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"3","2006-07-04","106.8","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"4","2006-07-04","101.46","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"5","2006-07-04","88.5","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"6","2006-07-04","88.5","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"7","2006-07-04","111.38","EURO","2200-12-31","SYSTEM","SYSTEM","1"
130,"8","2006-07-04","111.38","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
131,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"1","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"2","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"3","2006-07-04","90.02","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"4","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"5","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"6","2006-07-04","72.47","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"7","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
132,"8","2006-07-04","94.6","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"1","2006-07-04","80.86","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"2","2006-07-04","86.21","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"3","2006-07-04","80.86","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"4","2006-07-04","76.29","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"5","2006-07-04","67.14","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"6","2006-07-04","67.14","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"7","2006-07-04","86.21","EURO","2200-12-31","SYSTEM","SYSTEM","1"
134,"8","2006-07-04","86.21","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"1","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"2","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"3","2006-07-04","93.07","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"4","2006-07-04","89.26","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"5","2006-07-04","74.76","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"6","2006-07-04","74.76","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"7","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
135,"8","2006-07-04","97.65","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"1","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"2","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"3","2006-07-04","115.19","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"4","2006-07-04","109.09","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"5","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"6","2006-07-04","93.83","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"7","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
136,"8","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"1","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"2","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"3","2006-07-04","129.69","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"4","2006-07-04","122.82","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"5","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"6","2006-07-04","100.7","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"7","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
137,"8","2006-07-04","137.32","EURO","2200-12-31","SYSTEM","SYSTEM","1"
138,"1","2006-07-04","79.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
138,"2","2006-07-04","85.44","EURO","2200-12-31","SYSTEM","SYSTEM","1"
138,"3","2006-07-04","79.34","EURO","2200-12-31","SYSTEM","SYSTEM","1"
138,"4","2006-07-04","74.76","EURO","2200-12-31","SYSTEM","SYSTEM","1"
138,"5","2006-07-04","64.85","EURO","2200-12-31","SYSTEM","SYSTEM","1"
