"cd_ti_pasto","ti_area_geografica","pg_nazione","pg_rif_inquadramento","dt_inizio_validita","cd_divisa","limite_max_pasto","dt_fine_validita","dt_cancellazione","duva","utcr","dacr","utuv","pg_ver_rec","cd_area_estera"
"PASTO_AL_SEGUITO","I","1","8","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","8","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","9","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","9","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","9","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","10","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","10","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","10","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","11","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","11","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","12","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","12","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","12","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","13","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","13","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","13","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","14","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","14","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","14","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","15","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","15","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","15","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","15","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","16","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","16","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","16","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","16","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","17","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","17","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","17","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","17","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","18","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","18","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","18","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","18","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","19","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","19","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","19","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","19","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","20","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","20","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","20","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","20","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","21","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","21","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","21","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","21","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","22","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","22","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","22","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","22","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","23","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","23","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","23","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","23","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","24","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","24","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","24","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","24","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","25","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","25","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","25","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","25","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","26","2002-01-01T00:00:00.000","EURO","44.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO_SEGUITO","I","1","26","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_AL_SEGUITO","I","1","26","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","26","2002-01-01T00:00:00.000","EURO","22.26","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","27","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","29","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","29","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","30","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","31","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","31","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","32","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","33","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","33","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","34","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","35","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","35","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","36","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"GIORNALIERO","I","1","37","2002-01-01T00:00:00.000","EURO","61.10","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_SINGOLO","I","1","37","2002-01-01T00:00:00.000","EURO","30.55","2050-12-31T00:00:00.000","NULL","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","2003-01-13T00:00:00.000","$$$$$CINECA$$$$$","1","*"
"PASTO_GIORNALIERO","E","0","76","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","76","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","76","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","76","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","76","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","76","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","76","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","77","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","77","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","77","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","77","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","77","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","77","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","77","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","81","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","81","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","81","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","81","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","81","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","81","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
"PASTO_GIORNALIERO","E","0","81","2010-05-31T00:00:00.000","EURO","95.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","G"
"PASTO_GIORNALIERO","E","0","84","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","A"
"PASTO_GIORNALIERO","E","0","84","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","B"
"PASTO_GIORNALIERO","E","0","84","2010-05-31T00:00:00.000","EURO","60.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","C"
"PASTO_GIORNALIERO","E","0","84","2010-05-31T00:00:00.000","EURO","70.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","D"
"PASTO_GIORNALIERO","E","0","84","2010-05-31T00:00:00.000","EURO","80.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","E"
"PASTO_GIORNALIERO","E","0","84","2010-05-31T00:00:00.000","EURO","85.00","2100-12-31T00:00:00.000","NULL","2011-09-23T15:04:39.000","CED","2011-09-23T15:04:39.000","CED","1","F"
