"cd_catastale","dt_inizio_validita","importo","dt_fine_validita","pg_comune","dacr","utcr","duva","utuv","pg_ver_rec"
"F621","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","4148","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"F749","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","4247","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"F793","2016-02-05T00:00:00.000","8500.00","2200-12-31T01:00:00.000","4278","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"G919","2016-02-05T00:00:00.000","8499.00","2016-11-04T00:00:00.000","5138","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-11-04T10:09:44.000","VSERRA","2"
"H211","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","5333","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"H876","2016-02-05T00:00:00.000","7499.99","2200-12-31T01:00:00.000","5847","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A569","2016-02-05T00:00:00.000","11000.00","2200-12-31T01:00:00.000","448","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"A578","2016-02-05T00:00:00.000","10000.00","2016-11-04T00:00:00.000","453","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-11-04T10:09:44.000","VSERRA","2"
"A817","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","627","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"B157","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","862","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"B184","2016-02-05T00:00:00.000","11000.00","2200-12-31T01:00:00.000","882","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"B436","2016-02-05T00:00:00.000","10000.00","2016-11-04T00:00:00.000","1051","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-11-04T10:09:44.000","VSERRA","2"
"B664","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","1220","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"C072","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","1511","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"C208","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","1617","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"C332","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","1718","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"C408","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","1775","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"C618","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","1933","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"C760","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","2041","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"C806","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","2075","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"D082","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","2267","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"D576","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","2606","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"D891","2016-02-05T00:00:00.000","9000.00","2200-12-31T01:00:00.000","2845","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"D940","2016-02-05T00:00:00.000","9999.99","2200-12-31T01:00:00.000","2880","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"E364","2016-02-05T00:00:00.000","9999.99","2200-12-31T01:00:00.000","3195","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"E526","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","3334","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"E841","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","3558","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"E851","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","3566","2016-02-04T10:06:08.000","RPUCCIARELLI","2016-02-04T10:06:08.000","RPUCCIARELLI","1"
"E865","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","3575","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"E883","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","3590","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"E884","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","3591","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"E928","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","3626","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"E967","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","3656","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F063","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","3730","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F672","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","4179","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F851","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","4315","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F884","2016-02-05T00:00:00.000","21500.00","2200-12-31T01:00:00.000","4340","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F989","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","4422","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F990","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","4423","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G170","2016-02-05T00:00:00.000","20000.00","2200-12-31T01:00:00.000","4553","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G179","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","4556","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G327","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","4676","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G407","2016-02-05T00:00:00.000","9999.99","2016-11-04T00:00:00.000","5993","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-11-04T10:09:44.000","VSERRA","2"
"G549","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","4844","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G710","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","4969","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G779","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","5023","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G815","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","5055","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G859","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","5092","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G869","2016-02-05T00:00:00.000","8999.99","2200-12-31T01:00:00.000","5100","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G977","2016-02-05T00:00:00.000","14999.99","2200-12-31T01:00:00.000","5184","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H140","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","5286","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H230","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","5349","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H598","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","5634","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H630","2016-02-05T00:00:00.000","12500.00","2200-12-31T01:00:00.000","5656","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H717","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","5721","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H838","2016-02-05T00:00:00.000","25000.00","2200-12-31T01:00:00.000","5815","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"I831","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","6576","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"L312","2016-02-05T00:00:00.000","20000.00","2200-12-31T01:00:00.000","6945","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"L778","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","7298","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"L923","2016-02-05T00:00:00.000","9000.00","2200-12-31T01:00:00.000","7396","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"M065","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","7512","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"M188","2016-02-05T00:00:00.000","7999.99","2200-12-31T01:00:00.000","7599","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"A285","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","226","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"B619","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","1187","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"B915","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","7037","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"L328","2016-02-05T00:00:00.000","7000.00","2200-12-31T01:00:00.000","6958","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"A332","2016-02-05T00:00:00.000","14999.99","2200-12-31T01:00:00.000","261","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"E421","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","3243","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G083","2016-02-05T00:00:00.000","28000.00","2200-12-31T01:00:00.000","4481","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"L111","2016-02-05T00:00:00.000","28000.00","2200-12-31T01:00:00.000","6789","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"D333","2016-02-05T00:00:00.000","8999.99","2200-12-31T01:00:00.000","2431","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F383","2016-02-05T00:00:00.000","9999.99","2016-11-04T00:00:00.000","7925","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-11-04T10:09:44.000","VSERRA","2"
"H118","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","5274","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H119","2016-02-05T00:00:00.000","8500.00","2200-12-31T01:00:00.000","5273","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"I734","2016-02-05T00:00:00.000","7499.99","2200-12-31T01:00:00.000","6506","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"B295","2016-02-05T00:00:00.000","7999.99","2200-12-31T01:00:00.000","960","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"D896","2016-02-05T00:00:00.000","5749.99","2200-12-31T01:00:00.000","2849","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"E248","2016-02-05T00:00:00.000","7999.99","2200-12-31T01:00:00.000","3122","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"E259","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","3131","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F055","2016-02-05T00:00:00.000","7499.99","2200-12-31T01:00:00.000","3726","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F391","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","3965","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F475","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","4031","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G506","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","4812","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G910","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","5128","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H920","2016-02-05T00:00:00.000","6000.00","2200-12-31T01:00:00.000","5882","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H990","2016-02-05T00:00:00.000","7999.99","2016-11-04T00:00:00.000","5950","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-11-04T10:09:44.000","VSERRA","2"
"M057","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","7506","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"B445","2016-02-05T00:00:00.000","8500.00","2200-12-31T01:00:00.000","1062","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"B581","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","1161","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"B715","2016-02-05T00:00:00.000","10330.00","2200-12-31T01:00:00.000","1259","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"B872","2016-02-05T00:00:00.000","5000.00","2200-12-31T01:00:00.000","1378","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"C178","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","1596","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"C939","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","2168","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"D769","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","2751","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"F043","2016-02-05T00:00:00.000","11999.99","2200-12-31T01:00:00.000","5935","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"G991","2016-02-05T00:00:00.000","7999.99","2200-12-31T01:00:00.000","5198","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"H459","2016-02-05T00:00:00.000","7499.00","2200-12-31T01:00:00.000","5533","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"I234","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","6114","2016-02-04T10:06:09.000","RPUCCIARELLI","2016-02-04T10:06:09.000","RPUCCIARELLI","1"
"I569","2016-02-05T00:00:00.000","7499.99","2200-12-31T01:00:00.000","6372","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"L191","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","6851","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"L517","2016-02-05T00:00:00.000","9999.99","2200-12-31T01:00:00.000","7109","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"D885","2016-02-05T00:00:00.000","8500.00","2200-12-31T01:00:00.000","2839","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"E043","2016-02-05T00:00:00.000","11999.99","2200-12-31T01:00:00.000","2960","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"E606","2016-02-05T00:00:00.000","9999.99","2200-12-31T01:00:00.000","3392","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"F242","2016-02-05T00:00:00.000","10750.00","2200-12-31T01:00:00.000","3859","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"F368","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","3946","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"F772","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","4261","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"F901","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","4352","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"H418","2016-02-05T00:00:00.000","7499.99","2200-12-31T01:00:00.000","5492","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"I184","2016-02-05T00:00:00.000","8000.00","2200-12-31T01:00:00.000","6079","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"I370","2016-02-05T00:00:00.000","7999.99","2200-12-31T01:00:00.000","6211","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"L308","2016-02-05T00:00:00.000","6500.00","2200-12-31T01:00:00.000","6943","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"M210","2016-02-05T00:00:00.000","9000.00","2200-12-31T01:00:00.000","6790","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A010","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","5","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A127","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","99","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A375","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","292","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A618","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","8103","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A652","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","504","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A697","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","535","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A699","2016-02-05T00:00:00.000","20000.00","2200-12-31T01:00:00.000","537","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A804","2016-02-05T00:00:00.000","7500.00","2200-12-31T01:00:00.000","618","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"A940","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","705","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"B162","2016-02-05T00:00:00.000","12499.99","2200-12-31T01:00:00.000","867","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"B235","2016-02-05T00:00:00.000","7499.99","2200-12-31T01:00:00.000","916","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"B286","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","953","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"B292","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","957","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"B593","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","1170","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"B938","2016-02-05T00:00:00.000","13000.00","2200-12-31T01:00:00.000","1427","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"C003","2016-02-05T00:00:00.000","7999.99","2200-12-31T01:00:00.000","1468","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"C052","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","1493","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"C523","2016-02-05T00:00:00.000","10000.00","2200-12-31T01:00:00.000","1857","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"C537","2016-02-05T00:00:00.000","10000.00","2016-11-04T00:00:00.000","1869","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-11-04T10:09:44.000","VSERRA","2"
"C569","2016-02-05T00:00:00.000","12000.00","2200-12-31T01:00:00.000","1897","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
"C707","2016-02-05T00:00:00.000","15000.00","2200-12-31T01:00:00.000","1999","2016-02-04T10:06:13.000","RPUCCIARELLI","2016-02-04T10:06:13.000","RPUCCIARELLI","1"
