"pg_nazione","cd_gruppo_inquadramento","dt_inizio_validita","im_diaria","cd_divisa","dt_fine_validita","duva","utcr","dacr","utuv","pg_ver_rec"
"43","2","2006-07-04T00:00:00.000","78.12","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"43","3","2006-07-04T00:00:00.000","72.22","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"43","4","2006-07-04T00:00:00.000","69.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"43","5","2006-07-04T00:00:00.000","59.70","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"43","6","2006-07-04T00:00:00.000","59.70","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"43","7","2006-07-04T00:00:00.000","78.12","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"43","8","2006-07-04T00:00:00.000","78.12","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"44","1","2006-07-04T00:00:00.000","103.09","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"44","2","2006-07-04T00:00:00.000","109.38","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"44","3","2006-07-04T00:00:00.000","103.09","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"153","6","2006-07-04T00:00:00.000","64.85","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"153","7","2006-07-04T00:00:00.000","85.44","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"153","8","2006-07-04T00:00:00.000","85.44","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","1","2006-07-04T00:00:00.000","85.44","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","2","2006-07-04T00:00:00.000","90.02","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","3","2006-07-04T00:00:00.000","85.44","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","4","2006-07-04T00:00:00.000","80.86","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","5","2006-07-04T00:00:00.000","70.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","6","2006-07-04T00:00:00.000","70.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","7","2006-07-04T00:00:00.000","90.02","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"155","8","2006-07-04T00:00:00.000","90.02","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","1","2006-07-04T00:00:00.000","133.50","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","2","2006-07-04T00:00:00.000","142.66","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","3","2006-07-04T00:00:00.000","133.50","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","4","2006-07-04T00:00:00.000","127.40","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","5","2006-07-04T00:00:00.000","113.67","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","6","2006-07-04T00:00:00.000","113.67","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","7","2006-07-04T00:00:00.000","142.66","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"158","8","2006-07-04T00:00:00.000","142.66","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","1","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","2","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","3","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","4","2006-07-04T00:00:00.000","93.83","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","5","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","6","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","7","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"162","8","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","1","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","2","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","3","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","4","2006-07-04T00:00:00.000","93.83","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","5","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","6","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","7","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"163","8","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","1","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","2","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","3","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","4","2006-07-04T00:00:00.000","93.83","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","5","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","6","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","7","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"164","8","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","1","2006-07-04T00:00:00.000","86.97","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","2","2006-07-04T00:00:00.000","93.07","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","3","2006-07-04T00:00:00.000","86.97","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","4","2006-07-04T00:00:00.000","80.86","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","5","2006-07-04T00:00:00.000","70.94","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","6","2006-07-04T00:00:00.000","70.94","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","7","2006-07-04T00:00:00.000","93.07","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"166","8","2006-07-04T00:00:00.000","93.07","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","1","2006-07-04T00:00:00.000","92.31","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","2","2006-07-04T00:00:00.000","97.65","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","3","2006-07-04T00:00:00.000","92.31","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","4","2006-07-04T00:00:00.000","86.97","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","5","2006-07-04T00:00:00.000","76.29","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","6","2006-07-04T00:00:00.000","76.29","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","7","2006-07-04T00:00:00.000","97.65","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"167","8","2006-07-04T00:00:00.000","97.65","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","1","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","2","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","3","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","4","2006-07-04T00:00:00.000","93.83","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","5","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","6","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","7","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"168","8","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","1","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","2","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","3","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","4","2006-07-04T00:00:00.000","93.83","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","5","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","6","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","7","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"169","8","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","1","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","2","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","3","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","4","2006-07-04T00:00:00.000","93.83","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","5","2006-07-04T00:00:00.000","81.63","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","6","2006-07-04T00:00:00.000","81.63","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","7","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"170","8","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","1","2006-07-04T00:00:00.000","90.78","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","2","2006-07-04T00:00:00.000","97.65","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","3","2006-07-04T00:00:00.000","90.78","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","4","2006-07-04T00:00:00.000","83.92","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","5","2006-07-04T00:00:00.000","74.00","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","6","2006-07-04T00:00:00.000","74.00","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","7","2006-07-04T00:00:00.000","97.65","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"171","8","2006-07-04T00:00:00.000","97.65","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","1","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","2","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","3","2006-07-04T00:00:00.000","99.18","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","4","2006-07-04T00:00:00.000","93.83","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","5","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","6","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","7","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"172","8","2006-07-04T00:00:00.000","105.28","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"245","7","2003-01-01T00:00:00.000","186.91","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T10:54:25.000","CED","2"
"280","2","2003-01-01T00:00:00.000","186.91","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T10:56:14.000","CED","2"
"280","5","2003-01-01T00:00:00.000","143.99","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T10:57:59.000","CED","2"
"272","2","2003-01-01T00:00:00.000","186.91","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T11:01:09.000","CED","2"
"74","2","2006-07-04T00:00:00.000","89.26","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"74","3","2006-07-04T00:00:00.000","83.15","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"74","4","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"74","5","2006-07-04T00:00:00.000","68.66","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"74","6","2006-07-04T00:00:00.000","68.66","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"74","7","2006-07-04T00:00:00.000","89.26","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"74","8","2006-07-04T00:00:00.000","89.26","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","1","2006-07-04T00:00:00.000","83.15","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","2","2006-07-04T00:00:00.000","89.26","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","3","2006-07-04T00:00:00.000","83.15","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","4","2006-07-04T00:00:00.000","77.05","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","5","2006-07-04T00:00:00.000","68.66","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","6","2006-07-04T00:00:00.000","68.66","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","7","2006-07-04T00:00:00.000","89.26","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"75","8","2006-07-04T00:00:00.000","89.26","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","1","2006-07-04T00:00:00.000","135.03","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","2","2006-07-04T00:00:00.000","141.90","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","3","2006-07-04T00:00:00.000","135.03","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","4","2006-07-04T00:00:00.000","128.16","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","5","2006-07-04T00:00:00.000","109.09","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","6","2006-07-04T00:00:00.000","109.09","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","7","2006-07-04T00:00:00.000","141.90","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"76","8","2006-07-04T00:00:00.000","141.90","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","1","2006-07-04T00:00:00.000","125.11","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","2","2006-07-04T00:00:00.000","131.22","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","3","2006-07-04T00:00:00.000","125.11","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","4","2006-07-04T00:00:00.000","119.78","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","5","2006-07-04T00:00:00.000","101.46","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","6","2006-07-04T00:00:00.000","101.46","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","7","2006-07-04T00:00:00.000","131.22","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"77","8","2006-07-04T00:00:00.000","131.22","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","1","2006-07-04T00:00:00.000","170.89","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","2","2006-07-04T00:00:00.000","177.75","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","3","2006-07-04T00:00:00.000","170.89","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","4","2006-07-04T00:00:00.000","164.02","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","5","2006-07-04T00:00:00.000","154.86","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","6","2006-07-04T00:00:00.000","154.86","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","7","2006-07-04T00:00:00.000","177.75","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"78","8","2006-07-04T00:00:00.000","177.75","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","1","2006-07-04T00:00:00.000","102.99","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","2","2006-07-04T00:00:00.000","108.33","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","3","2006-07-04T00:00:00.000","102.99","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","4","2006-07-04T00:00:00.000","97.65","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","5","2006-07-04T00:00:00.000","83.92","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","6","2006-07-04T00:00:00.000","83.92","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","7","2006-07-04T00:00:00.000","108.33","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"80","8","2006-07-04T00:00:00.000","108.33","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"260","7","2003-01-01T00:00:00.000","186.91","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T10:44:42.000","CED","2"
"63","3","2003-01-01T00:00:00.000","177.37","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T10:47:14.000","CED","2"
"245","2","2003-01-01T00:00:00.000","186.91","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T10:51:19.000","CED","2"
"280","6","2003-01-01T00:00:00.000","143.99","EURO","2006-07-03T23:59:59.000","2006-07-13T17:53:25.000","MANCANELLIA","2005-11-16T10:58:33.000","CED","2"
"81","1","2006-07-04T00:00:00.000","90.02","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"81","2","2006-07-04T00:00:00.000","94.60","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"81","3","2006-07-04T00:00:00.000","90.02","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"81","4","2006-07-04T00:00:00.000","85.44","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
"81","5","2006-07-04T00:00:00.000","72.47","EURO","2200-12-31T23:59:59.000","2006-07-13T17:53:25.000","CED","2006-07-13T17:53:25.000","CED","1"
